length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
1000000,3.1e-06,1e-06,2.28e-05,9e-07,1.1e-05,1,0.0018365,0.0018365,0.002134,0.0024871,0.0030487,0.0032838,0.0036597,0.0041156,0.0045899,0.0049998,0.0055918,0.0061348,0.0069038,0.0075284,0.0083472,0.0102601,0.0107096,0.0110731,0.01155,0.0113562,0.0113554,0.0117074,0.0118862,0.0127382,0.012888,0.0132179,0.0137988,0.0147572,0.0154531,0.0165068,0.0169981,0.0178449,0.0180824
1000,5.3e-06,4e-07,8.02e-05,4e-07,1.88e-05,1,0.0018496,0.0018496,0.0019079,0.0025311,0.0028249,0.0037024,0.0040499,0.0044098,0.0047972,0.0052636,0.0058289,0.0062687,0.0069902,0.0076147,0.0079947,0.0088969,0.0093644,0.0099447,0.0105448,0.0108149,0.011356,0.0117198,0.0119132,0.0126464,0.0132017,0.0138985,0.0145728,0.0150044,0.0159736,0.016313,0.0170089,0.0169624,0.0175598
10000,6e-07,5e-07,1.93e-05,4e-07,3.32e-05,1,0.0010904,0.0010904,0.0017412,0.002387,0.0027564,0.0033362,0.0036757,0.0043987,0.0048466,0.0053137,0.0056986,0.0065707,0.0072048,0.0076891,0.0085208,0.0089573,0.0091708,0.0093688,0.009937,0.0103852,0.0108363,0.0113733,0.0119948,0.0123685,0.0129253,0.0134783,0.0139351,0.0145445,0.0154708,0.0156818,0.0163589,0.0167951,0.0170515
100000,9e-07,5e-07,1.97e-05,4e-07,1.47e-05,1,0.0010945,0.0010945,0.0017246,0.0022262,0.0027581,0.0034528,0.0038155,0.0042843,0.0047997,0.0053058,0.0056668,0.0062974,0.0067545,0.007255,0.007821,0.0084978,0.0089565,0.0095225,0.0099933,0.0105133,0.0109298,0.0115469,0.0121364,0.0125832,0.0131927,0.0134871,0.013674,0.0142826,0.0150102,0.0156405,0.0165164,0.0167677,0.0171723
1000000,3e-06,9e-07,2.23e-05,9e-07,1.1e-05,1,0.0021813,0.0021813,0.0024646,0.0026881,0.0029485,0.003217,0.0035808,0.0040432,0.0045567,0.0049269,0.0055394,0.0059932,0.0067585,0.0071638,0.0080367,0.0086564,0.009233,0.0100588,0.0105367,0.0110752,0.011663,0.0116457,0.0118591,0.0123355,0.01286,0.0136222,0.0140385,0.0148267,0.015019,0.0157207,0.0161009,0.0167399,0.0173729
1000,5.7e-06,1e-06,7.13e-05,8e-07,2.42e-05,1,0.0017185,0.0017185,0.0020328,0.0024756,0.0029388,0.0031848,0.0037775,0.0043747,0.0048204,0.0053518,0.0059613,0.0064642,0.006807,0.0076165,0.0082854,0.0088059,0.0096693,0.0099841,0.010585,0.0110117,0.0117243,0.0120264,0.0121976,0.0126115,0.0132522,0.013596,0.0141277,0.0145693,0.0151656,0.0156841,0.0165017,0.0169914,0.0175843
10000,2e-06,1.3e-06,1.98e-05,1.3e-06,3.16e-05,1,0.0010863,0.0010863,0.0018092,0.002417,0.0028924,0.0033656,0.003974,0.0043759,0.0050547,0.0056024,0.0059565,0.0065876,0.0072836,0.0078319,0.0080877,0.0088497,0.0094238,0.0099596,0.0107178,0.0108564,0.0112881,0.0115573,0.0120715,0.0124038,0.0128401,0.0138047,0.0141653,0.0147696,0.0154769,0.0155346,0.0162315,0.0166855,0.0176036
100000,1.4e-06,1e-06,1.87e-05,9e-07,3.26e-05,1,0.0010832,0.0010832,0.0017917,0.0023371,0.0029417,0.0034019,0.003873,0.004384,0.0050372,0.0055396,0.0059985,0.0067412,0.0072258,0.0076516,0.0082731,0.0088038,0.0095019,0.0100158,0.0108973,0.0109768,0.0115381,0.0119677,0.0123764,0.0128211,0.0134085,0.0141086,0.0146164,0.0154775,0.0156557,0.015981,0.016375,0.0172062,0.0173969
1000000,3.9e-06,1.5e-06,2.23e-05,1.3e-06,1.17e-05,2,0.0019668,0.0020428,0.0019668,0.0024747,0.0029457,0.0035718,0.003854,0.0042498,0.0047981,0.0052312,0.0057368,0.0063131,0.0068229,0.0075374,0.0080395,0.008826,0.0095467,0.0101623,0.0104387,0.0105836,0.0113875,0.0118603,0.0122817,0.012818,0.0129833,0.0132978,0.0140316,0.0146387,0.0151378,0.0159498,0.0165554,0.0171596,0.0177572
1000,4.6e-06,5e-07,5.93e-05,4e-07,1.87e-05,1,0.0017503,0.0017503,0.0020238,0.0025479,0.0027701,0.0031797,0.0036642,0.0040977,0.0046617,0.0052081,0.0058576,0.0061597,0.0067766,0.0072688,0.0079984,0.008772,0.0094167,0.0098932,0.0104239,0.011157,0.0115324,0.0118211,0.0123706,0.0128203,0.0133377,0.0138654,0.014687,0.0147972,0.0153858,0.0157707,0.0159822,0.0163346,0.0167763
10000,6e-07,5e-07,1.79e-05,4e-07,2.09e-05,1,0.0010723,0.0010723,0.0016585,0.0022447,0.0027145,0.00318,0.0038233,0.004314,0.0048566,0.0052488,0.0057642,0.0064581,0.0072845,0.0084492,0.009284,0.0102862,0.0110677,0.0116624,0.0114429,0.0112663,0.0113723,0.0122021,0.0122583,0.0123461,0.0128645,0.012865,0.0136972,0.0145924,0.0154725,0.0158678,0.0161114,0.0165039,0.0169865
100000,2.8e-06,2.1e-06,2.01e-05,2.2e-06,2.3e-05,1,0.0010622,0.0010622,0.0016537,0.0022391,0.0027398,0.0032735,0.0036668,0.0043152,0.0047886,0.0052938,0.005827,0.0062437,0.0067975,0.0072465,0.0078542,0.0083496,0.0089791,0.009505,0.010232,0.0107731,0.0111178,0.0117885,0.0123687,0.0130134,0.0132076,0.0137236,0.0136029,0.0146107,0.0150976,0.0154049,0.0160372,0.0168124,0.0172042
1000000,2.6e-06,1e-06,2.28e-05,9e-07,1.14e-05,2,0.0019654,0.0020311,0.0019654,0.0023241,0.0027856,0.0031181,0.0035455,0.0040845,0.004645,0.0050979,0.005668,0.0060277,0.00668,0.0074021,0.0079098,0.0084857,0.0089791,0.0095385,0.0102536,0.010498,0.0110535,0.011426,0.0121285,0.0122286,0.0128446,0.0132999,0.0138961,0.0145018,0.0153817,0.0159164,0.0167291,0.017722,0.0176327
1000,5.9e-06,1.3e-06,6.26e-05,1.3e-06,2.28e-05,2,0.0020644,0.002113,0.0020644,0.0025658,0.0029825,0.0034542,0.0037827,0.0044079,0.0048912,0.0054094,0.0059833,0.0063965,0.0070003,0.0077055,0.0082775,0.0088471,0.0094382,0.0099184,0.0105266,0.0111118,0.0114823,0.0117135,0.0123287,0.0126896,0.0133301,0.0138247,0.0144555,0.0154488,0.0159414,0.0163955,0.0168298,0.0171248,0.0173431
10000,7e-07,4e-07,1.73e-05,3e-07,1.32e-05,1,0.0011838,0.0011838,0.0018444,0.0022951,0.0027869,0.0033935,0.0038468,0.004107,0.0048639,0.0052966,0.0057849,0.0062764,0.0068995,0.0075146,0.0079035,0.008548,0.009183,0.0094403,0.0103225,0.0105703,0.011141,0.0116245,0.0121152,0.0126703,0.0130358,0.0134804,0.0141147,0.0149117,0.0154345,0.0161331,0.0169701,0.0174099,0.0177954
100000,8e-07,6e-07,1.84e-05,4e-07,2.1e-05,1,0.0011759,0.0011759,0.001819,0.0022909,0.0028141,0.0036023,0.003982,0.0044913,0.0049354,0.0053946,0.0059073,0.0063852,0.0069518,0.0073613,0.0078516,0.0087493,0.0094632,0.0095899,0.0105281,0.0109851,0.0115666,0.0123032,0.0130238,0.0133856,0.0135887,0.01371,0.0140326,0.0145473,0.0155386,0.0161801,0.0164346,0.0168098,0.0174322
1000000,2.6e-06,4e-07,2.31e-05,4e-07,9.9e-06,1,0.0018808,0.0018808,0.0022256,0.0025358,0.0031679,0.0033284,0.0037344,0.0041846,0.0047551,0.0050624,0.0056961,0.0061394,0.0068253,0.0074962,0.0079863,0.0089839,0.0094987,0.010065,0.0105886,0.0108644,0.0113223,0.0116311,0.01211,0.0121822,0.0127265,0.0133456,0.0142028,0.0149357,0.0160869,0.0165043,0.0169037,0.0172711,0.0174787
1000,5.1e-06,4e-07,6.04e-05,4e-07,1.79e-05,1,0.0018158,0.0018158,0.0022185,0.0025275,0.0030171,0.0032824,0.0038013,0.0041435,0.0047016,0.0052613,0.005761,0.0062462,0.0068483,0.007405,0.0080476,0.0085661,0.0092677,0.009858,0.0103588,0.0108022,0.0114285,0.0116149,0.0120349,0.0128296,0.0133045,0.0138231,0.0140855,0.0147483,0.0151918,0.0154767,0.0160587,0.0169759,0.0172393
10000,1.7e-06,1.4e-06,2.67e-05,1.3e-06,1.54e-05,1,0.0011912,0.0011912,0.0017702,0.0022445,0.0027967,0.0034008,0.0037623,0.0044048,0.0049259,0.0055192,0.0057047,0.0061298,0.0067249,0.0071423,0.0078419,0.0081544,0.0087137,0.0093771,0.0098988,0.0104127,0.0107063,0.0114047,0.0118964,0.0128241,0.0133115,0.013759,0.0141013,0.0143382,0.014757,0.0153913,0.016043,0.0165138,0.0171497
100000,6e-07,6e-07,1.81e-05,4e-07,2.06e-05,1,0.0010904,0.0010904,0.0017477,0.0022571,0.0027078,0.0032195,0.0037498,0.0041719,0.0048595,0.0052555,0.0056783,0.0062069,0.0067265,0.0075547,0.0078986,0.0084922,0.0091203,0.0097804,0.0101079,0.0104113,0.0114296,0.0118498,0.0122502,0.0129586,0.0131843,0.0136504,0.0142655,0.0147425,0.014939,0.0153746,0.0159459,0.0165793,0.0169863
1000000,4.2e-06,1.8e-06,2.32e-05,1.8e-06,3.75e-05,1,0.0019705,0.0019705,0.0020361,0.0025854,0.0028685,0.0031391,0.003481,0.0039076,0.0044633,0.0049456,0.0054667,0.0058036,0.0065208,0.0069987,0.0076204,0.0082991,0.0089097,0.0095202,0.0102558,0.0106429,0.0114293,0.0116347,0.0119446,0.0124671,0.0130269,0.0134264,0.0138894,0.0147449,0.0151567,0.0153868,0.0161628,0.0163817,0.0171071
1000,6.6e-06,2.1e-06,6.87e-05,2.2e-06,1.97e-05,2,0.0017434,0.0018476,0.0017434,0.0023712,0.0028971,0.0032802,0.0037431,0.0045857,0.0049114,0.0054227,0.0058172,0.0063503,0.0070911,0.0074667,0.008372,0.0087814,0.0096096,0.0099266,0.0104767,0.0109593,0.0113116,0.011977,0.0124626,0.012829,0.0134228,0.013895,0.0142912,0.0146135,0.0154683,0.0157707,0.0168305,0.0167537,0.017453
10000,2.9e-06,1.7e-06,2e-05,1.8e-06,2.91e-05,1,0.0011041,0.0011041,0.0017141,0.0023465,0.0028655,0.0033007,0.0039503,0.0042828,0.0047675,0.0055683,0.0059111,0.0062399,0.0068638,0.0072516,0.0078109,0.0084565,0.0091188,0.009433,0.0100871,0.0104703,0.011109,0.0117714,0.0128906,0.0136926,0.014127,0.014686,0.0158878,0.0177376,0.0191118,0.0203721,0.0198376,0.0208392,0.0211889
100000,1e-06,5e-07,2.15e-05,5e-07,1.58e-05,1,0.0012453,0.0012453,0.0019528,0.0027866,0.0031201,0.003639,0.0039674,0.0045533,0.004933,0.0052865,0.005675,0.0062597,0.0067021,0.0072235,0.0078957,0.0089302,0.0109782,0.0120904,0.0149884,0.015614,0.0162067,0.0152795,0.0151335,0.0154202,0.0151325,0.0155829,0.016237,0.0170238,0.0181327,0.0194601,0.020748,0.0193603,0.019327
1000000,3.3e-06,5e-07,2.19e-05,4e-07,2.64e-05,1,0.0014433,0.0014433,0.0019725,0.0025769,0.0029785,0.0031562,0.0037073,0.0041803,0.00477,0.0052842,0.0055399,0.0061619,0.0070099,0.0074764,0.0085536,0.0092799,0.0107324,0.0115525,0.0125545,0.0126361,0.0127469,0.0129513,0.0131935,0.0133724,0.0136507,0.0138882,0.0147767,0.0153176,0.0160331,0.017477,0.0181323,0.0189663,0.0191575
1000,5.6e-06,1e-06,8.28e-05,9e-07,2.01e-05,1,0.0020454,0.0020454,0.0022824,0.0026712,0.0033489,0.0042794,0.0046161,0.0051662,0.0059743,0.0061987,0.0068012,0.0068707,0.0076533,0.0082166,0.0086784,0.0091331,0.0096257,0.0100048,0.0108072,0.0110304,0.0115904,0.0125498,0.0134713,0.014089,0.0143962,0.0144355,0.0150233,0.0150423,0.0152647,0.0157186,0.0161051,0.0169286,0.0173302
10000,7e-07,4e-07,1.81e-05,5e-07,1.89e-05,1,0.0011306,0.0011306,0.001793,0.0023282,0.0028831,0.0034606,0.0039692,0.0044505,0.0050541,0.0054828,0.0059455,0.0063307,0.0068849,0.0073933,0.0081521,0.0084668,0.0092718,0.0096916,0.0100852,0.0106788,0.0111893,0.0117588,0.0120545,0.0126045,0.0133378,0.0136098,0.0143567,0.0145644,0.0153032,0.0159302,0.0163357,0.0170628,0.0179503
100000,2.5e-06,2e-06,2.02e-05,2e-06,1.63e-05,1,0.0011227,0.0011227,0.0018261,0.0023035,0.0029947,0.0035855,0.0039939,0.0043546,0.0049297,0.0054905,0.0058431,0.0063417,0.0068847,0.0073684,0.0078923,0.0083875,0.0088531,0.0096324,0.0101628,0.0108831,0.0112205,0.0116816,0.0119665,0.012208,0.0130505,0.0135912,0.0138664,0.0144853,0.0151088,0.0155584,0.0159141,0.0163356,0.0173601
1000000,3e-06,1.5e-06,2.44e-05,1.4e-06,1.18e-05,1,0.0018075,0.0018075,0.0022,0.0023904,0.0029099,0.003561,0.0037481,0.00419,0.0047393,0.0052529,0.0056389,0.0060606,0.0067793,0.0071867,0.0078581,0.0084615,0.0092064,0.009738,0.0102545,0.0107651,0.0110217,0.0115352,0.0118435,0.0124164,0.0128467,0.0133263,0.0138201,0.0142938,0.0151939,0.0159838,0.0166588,0.0172152,0.0175173
1000,6.4e-06,1.8e-06,6.87e-05,1.8e-06,2.09e-05,2,0.0018451,0.0021522,0.0018451,0.0023093,0.0030316,0.0033384,0.004095,0.0043588,0.0049939,0.0054013,0.0058615,0.0065697,0.0072271,0.0077948,0.0083724,0.0093336,0.0096597,0.0103882,0.0109005,0.0116632,0.011572,0.0118147,0.0124145,0.0125311,0.0128828,0.0134782,0.0140855,0.0146898,0.0149856,0.0157171,0.0160507,0.0167108,0.01743
10000,3.3e-06,2.6e-06,2.1e-05,2.7e-06,2.19e-05,1,0.0011285,0.0011285,0.0018229,0.0022439,0.0029789,0.0033341,0.0039063,0.0044424,0.0049814,0.0054181,0.0058863,0.0064609,0.0071611,0.0076556,0.0081296,0.0087467,0.0091179,0.009684,0.0101545,0.0108134,0.0111047,0.0119783,0.0123934,0.0128336,0.0135327,0.0138197,0.0143842,0.0149103,0.0155476,0.0159771,0.0161907,0.0166459,0.0172474
100000,7e-07,4e-07,1.81e-05,4e-07,2.21e-05,1,0.0011407,0.0011407,0.0018363,0.0024521,0.0029127,0.0034359,0.0040249,0.0045809,0.0049332,0.0053762,0.0059151,0.0065066,0.0068293,0.0076035,0.0080372,0.0085185,0.0091569,0.0096687,0.0102138,0.0104317,0.0109339,0.0113617,0.011839,0.0125571,0.0134399,0.0140807,0.0146629,0.0154333,0.0159305,0.0164926,0.0164315,0.0165529,0.0169703
1000000,1.8e-06,4e-07,2.09e-05,4e-07,1.03e-05,1,0.0020117,0.0020117,0.0022098,0.0023954,0.0029848,0.003201,0.0035828,0.0039904,0.0046225,0.0052162,0.0056436,0.0065261,0.0073587,0.0082689,0.0088205,0.0094144,0.009908,0.0102554,0.0107248,0.0111008,0.0111846,0.0116641,0.0121606,0.0126922,0.01354,0.0139085,0.0144941,0.0153181,0.0156572,0.016038,0.0161069,0.0166442,0.0174727
1000,6.3e-06,6e-07,7.15e-05,4e-07,1.98e-05,1,0.0021068,0.0021068,0.0021951,0.0032592,0.0036175,0.0042227,0.005039,0.0058358,0.0066116,0.0070702,0.0079356,0.0084444,0.0088791,0.0092421,0.0095467,0.0099532,0.0105195,0.0111392,0.0115978,0.012266,0.0130566,0.0134813,0.013925,0.014484,0.0149183,0.015451,0.0163692,0.016821,0.0176248,0.0178972,0.0181366,0.0193458,0.0197321
10000,1.5e-06,1.2e-06,2.16e-05,1.1e-06,3.55e-05,1,0.0013208,0.0013208,0.0019965,0.0026025,0.0032098,0.0037888,0.0045475,0.0050905,0.0055669,0.0062851,0.0066914,0.0074547,0.0077741,0.0085782,0.0091824,0.0098078,0.0100367,0.0107943,0.0114631,0.0122772,0.012436,0.0132293,0.0137453,0.0143815,0.0149307,0.015779,0.0161645,0.0167611,0.0174325,0.0178719,0.0188614,0.0192694,0.0185588
100000,1.6e-06,1e-06,2.1e-05,9e-07,1.49e-05,1,0.0011248,0.0011248,0.0016383,0.0020878,0.002688,0.003088,0.0033008,0.0038285,0.0043409,0.0048487,0.0053473,0.00584,0.006357,0.0066892,0.0070915,0.0077154,0.0087556,0.0093427,0.0102203,0.0109409,0.0112852,0.0123971,0.0123515,0.0125499,0.0129733,0.0136262,0.0140223,0.0145733,0.0147257,0.0154753,0.0161096,0.0167203,0.0172775
1000000,2.5e-06,5e-07,2e-05,4e-07,1.01e-05,1,0.0017796,0.0017796,0.0020509,0.0024624,0.002777,0.0031964,0.0036195,0.0040806,0.0045071,0.0050659,0.0054677,0.0059509,0.0066711,0.0071699,0.0080494,0.0084595,0.0093783,0.0097048,0.0104637,0.0109203,0.011278,0.0115816,0.0122156,0.0126118,0.0132195,0.0138599,0.014214,0.0149014,0.016074,0.0176245,0.0204253,0.0201982,0.0184894
1000,5.9e-06,1e-06,6.18e-05,9e-07,1.83e-05,1,0.0017415,0.0017415,0.001827,0.00233,0.0027417,0.0031897,0.0036319,0.0041284,0.0046463,0.0052943,0.0056575,0.0062459,0.006876,0.0076047,0.0082978,0.0091133,0.0099731,0.010349,0.0112353,0.0115658,0.0121149,0.0119984,0.0126805,0.0128868,0.013266,0.0136826,0.0143968,0.0149483,0.0152446,0.0159754,0.0165313,0.016764,0.0173678
10000,7e-07,5e-07,1.81e-05,4e-07,1.44e-05,1,0.001076,0.001076,0.0016968,0.0023151,0.0029604,0.003395,0.0039306,0.0044752,0.0050978,0.0055573,0.0058931,0.0064822,0.0070428,0.0074394,0.0079714,0.0086512,0.0094767,0.0097822,0.0102285,0.0110706,0.0115368,0.0123843,0.0124528,0.0129921,0.0132921,0.0136102,0.0142283,0.0147368,0.0156697,0.0158129,0.0159646,0.0166889,0.0175841
100000,1.4e-06,1e-06,2.37e-05,9e-07,2.09e-05,1,0.0010832,0.0010832,0.0016995,0.0023105,0.0029475,0.0033765,0.0038436,0.0043751,0.0049367,0.005512,0.0062808,0.0064034,0.0070936,0.0076714,0.0081852,0.0086524,0.0092986,0.0097202,0.010645,0.0109812,0.0117377,0.0119901,0.0124359,0.0129089,0.0134281,0.0134352,0.013783,0.0148845,0.0152017,0.0160489,0.0162579,0.0170541,0.0175709
1000000,2.6e-06,5e-07,2.18e-05,4e-07,1.08e-05,1,0.001778,0.001778,0.002088,0.0024357,0.0027689,0.00325,0.003776,0.0041364,0.0046234,0.0050858,0.0056346,0.0061139,0.0068271,0.007509,0.0082058,0.0087597,0.0095358,0.0100757,0.0105203,0.0109874,0.0113911,0.0117505,0.0121902,0.0128006,0.0131305,0.0136191,0.0142121,0.0147886,0.0154252,0.015488,0.0163543,0.0167608,0.0177293
1000,4.9e-06,5e-07,6.99e-05,4e-07,1.8e-05,2,0.0018079,0.0021062,0.0018079,0.0022467,0.002758,0.0031465,0.0038364,0.0042422,0.0048781,0.0052953,0.0056893,0.0063722,0.0069887,0.0075377,0.0082679,0.0087764,0.0095917,0.0100633,0.0107568,0.0111465,0.0114187,0.0118401,0.0122061,0.0127375,0.0131656,0.0137071,0.0140886,0.0147268,0.0154791,0.0157096,0.0165896,0.0170626,0.0173233
10000,1.4e-06,1e-06,1.87e-05,1e-06,1.99e-05,1,0.0010819,0.0010819,0.0017132,0.0023586,0.0029646,0.0033592,0.0038786,0.004319,0.0049478,0.0054472,0.005766,0.0064216,0.0068153,0.0074406,0.0079281,0.0087586,0.0090328,0.0097681,0.0101014,0.0105577,0.0113333,0.0121016,0.012243,0.0127264,0.0130665,0.0137239,0.0144656,0.0143315,0.0146728,0.0151075,0.0157176,0.0162939,0.0168069
100000,8e-07,5e-07,1.85e-05,4e-07,1.54e-05,1,0.0011783,0.0011783,0.0017596,0.002281,0.0027037,0.0032755,0.0038463,0.004339,0.0048194,0.0051228,0.0055553,0.0062586,0.0068617,0.0072251,0.0078393,0.0082596,0.0086077,0.009249,0.0098666,0.0104103,0.0110241,0.01137,0.0120394,0.0129431,0.0133725,0.0139867,0.0145453,0.0152778,0.015204,0.0156852,0.0157507,0.0164544,0.017361
1000000,2.4e-06,1e-06,2.13e-05,9e-07,1.09e-05,1,0.0021795,0.0021795,0.002337,0.0024233,0.0028465,0.0034473,0.0037519,0.0041738,0.0046553,0.0053065,0.0056708,0.0060938,0.0066139,0.0071772,0.007741,0.0084221,0.0088298,0.0094657,0.0100287,0.0105412,0.0109606,0.011842,0.0122192,0.0125942,0.0128922,0.0132251,0.0136112,0.0143289,0.0148062,0.0158231,0.0163417,0.0165052,0.0170372
1000,5.3e-06,5e-07,6.69e-05,4e-07,2.25e-05,2,0.0019631,0.0021748,0.0019631,0.0023811,0.0028782,0.0032636,0.0038324,0.0042965,0.0048966,0.0054345,0.005999,0.0066862,0.0070274,0.0077551,0.0081745,0.0091396,0.009571,0.010031,0.0107358,0.0108436,0.0116408,0.0121453,0.0125705,0.0130391,0.0133932,0.0133912,0.014336,0.0145004,0.015375,0.0162687,0.0165936,0.0168142,0.0178278
10000,1.4e-06,9e-07,1.85e-05,9e-07,2.98e-05,1,0.0011596,0.0011596,0.00186,0.0024241,0.0029153,0.0033078,0.0038926,0.0044292,0.0049692,0.005462,0.0060021,0.0064258,0.0067279,0.0073804,0.0080601,0.0088128,0.0092415,0.0097906,0.0102047,0.0104769,0.0111465,0.0115942,0.0120794,0.0129426,0.0134641,0.013803,0.0140064,0.0143695,0.015162,0.0157263,0.0160193,0.0168727,0.0175387
100000,5.5e-06,5.1e-06,3.16e-05,4.9e-06,4.34e-05,1,0.0011822,0.0011822,0.0018759,0.0023233,0.0029589,0.0034822,0.0040005,0.0046067,0.0051258,0.005479,0.0058855,0.006461,0.0068138,0.0072965,0.0077379,0.0082831,0.0088364,0.0094167,0.0100021,0.0106245,0.0111831,0.0117451,0.0120327,0.0127305,0.013239,0.0138545,0.0140981,0.0148122,0.0148891,0.015864,0.0163252,0.0171842,0.0174981
1000000,2.6e-06,5e-07,2.11e-05,4e-07,1.05e-05,1,0.0021671,0.0021671,0.002273,0.0024091,0.002827,0.0032058,0.0036706,0.0042864,0.0048077,0.0051502,0.0056491,0.0060479,0.0067503,0.0072774,0.0079928,0.0088414,0.0094212,0.0099027,0.010748,0.0114182,0.0117877,0.0122319,0.0123526,0.0126582,0.0131532,0.0131982,0.0137923,0.0145173,0.0153547,0.0161157,0.0166453,0.0171529,0.0171599
1000,5.5e-06,1e-06,6.86e-05,8e-07,1.78e-05,1,0.0021505,0.0021505,0.0021512,0.0025629,0.0027978,0.0031815,0.0036516,0.004329,0.0046641,0.0051413,0.0056069,0.0061313,0.0065645,0.0074372,0.007965,0.0086984,0.0092498,0.0097047,0.0107191,0.0110202,0.011443,0.011536,0.0117374,0.012259,0.0130292,0.0135039,0.0141736,0.0145505,0.0154854,0.0160701,0.016295,0.0167052,0.017353
10000,6e-07,5e-07,1.86e-05,4e-07,1.27e-05,1,0.0011734,0.0011734,0.0016349,0.002249,0.0026882,0.0034015,0.0038533,0.0042995,0.0048253,0.0053491,0.005967,0.0065596,0.0072326,0.0075953,0.0088042,0.0094157,0.0106714,0.0117019,0.0125636,0.0130042,0.0124502,0.0118723,0.0115694,0.0117669,0.0119876,0.0126908,0.0135228,0.0145041,0.0149955,0.0157225,0.0162429,0.0170634,0.0168418
100000,7e-07,5e-07,1.76e-05,5e-07,1.41e-05,1,0.0010456,0.0010456,0.0017042,0.0022606,0.0026988,0.0032366,0.0036672,0.0041913,0.0047763,0.0051707,0.0057669,0.0062873,0.0068017,0.0070975,0.0076931,0.0081948,0.0086906,0.0092189,0.0100485,0.0105449,0.0112412,0.0116526,0.0122305,0.0128252,0.013792,0.0143042,0.0152355,0.0154209,0.0153268,0.0152812,0.0155049,0.0163686,0.0168058
1000000,2.1e-06,4e-07,2.24e-05,4e-07,1.02e-05,1,0.0020893,0.0020893,0.0022223,0.0025096,0.0029615,0.0031998,0.0036153,0.0040283,0.0046074,0.0052752,0.0057085,0.0063147,0.0068269,0.0074517,0.0079558,0.0083771,0.0087022,0.0094593,0.0099466,0.010442,0.0110094,0.0115042,0.011969,0.0122502,0.0128069,0.0133918,0.0137474,0.0143311,0.0147195,0.0153689,0.0163095,0.0167271,0.0172388
1000,5.8e-06,9e-07,6.48e-05,8e-07,1.76e-05,1,0.0017138,0.0017138,0.0018057,0.0022793,0.0027376,0.0032928,0.0037972,0.0044253,0.0049718,0.005348,0.0059753,0.0064316,0.0069959,0.0075787,0.0082292,0.0087361,0.0098144,0.0101404,0.0107555,0.0111261,0.0114422,0.0119197,0.0122836,0.0127295,0.013484,0.013571,0.0144251,0.0146157,0.0152686,0.0158731,0.0166874,0.0177036,0.0181635
10000,8e-07,5e-07,2.03e-05,4e-07,1.75e-05,1,0.0012111,0.0012111,0.0018273,0.002347,0.0028812,0.0034734,0.0041118,0.0046393,0.0049257,0.0054967,0.0059464,0.0063784,0.0068989,0.0073388,0.0081661,0.008619,0.0092278,0.0096724,0.010234,0.0108253,0.0111668,0.0114991,0.0119271,0.012606,0.0128451,0.0135273,0.0140474,0.0143634,0.01538,0.0160221,0.0168725,0.0182041,0.018383
100000,1.9e-06,1.5e-06,2.04e-05,1.4e-06,1.67e-05,1,0.0011285,0.0011285,0.0018783,0.0023761,0.0030345,0.0035962,0.0041945,0.0047076,0.0051977,0.0056138,0.0059833,0.0064284,0.007161,0.007377,0.0079633,0.0085103,0.0092427,0.0098926,0.0102828,0.0111232,0.0116228,0.0119314,0.0124436,0.0128663,0.0130438,0.0135324,0.0141886,0.0147779,0.0154693,0.0161885,0.0163162,0.0173748,0.0173985
1000000,3e-06,1.5e-06,2.54e-05,1.5e-06,1.39e-05,1,0.0022479,0.0022479,0.0027699,0.00297,0.0033718,0.0038823,0.0042549,0.0048795,0.0053034,0.005504,0.0060127,0.0064771,0.0068769,0.0073286,0.0077722,0.0083168,0.009054,0.0092383,0.0099799,0.0105442,0.0110567,0.0119571,0.0126004,0.0131655,0.0136481,0.0143189,0.0146066,0.0151196,0.0154238,0.0160452,0.0165594,0.0171266,0.0178823
1000,5.7e-06,5e-07,6.82e-05,4e-07,2.02e-05,1,0.0017703,0.0017703,0.0018669,0.0023494,0.002732,0.0035077,0.0040149,0.0044246,0.0049822,0.0057406,0.0060714,0.0065531,0.0070799,0.0076297,0.0079999,0.0086099,0.0092571,0.0099742,0.0102658,0.0109536,0.0114559,0.0118479,0.0122853,0.0127815,0.013126,0.0138605,0.0141719,0.0144424,0.0149357,0.0154062,0.015853,0.0165614,0.0169877
10000,4e-06,3.3e-06,2.07e-05,3.4e-06,2.43e-05,1,0.0011134,0.0011134,0.0016847,0.0023144,0.0028332,0.0032776,0.0038896,0.0043863,0.0050829,0.0053915,0.0059364,0.0064119,0.0069037,0.0074032,0.0080761,0.0089414,0.0090941,0.0096776,0.0098765,0.0102907,0.010677,0.0111255,0.0116802,0.0118318,0.0124914,0.0135328,0.0140434,0.014808,0.0152332,0.0154971,0.0159021,0.0162977,0.0169493
