length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
10000,0.0038375,0.0037748,0.0017696,0.0034725,0.0014014,4,0.0035542,0.005974,0.0048074,0.0039349,0.0035542,0.0035659,0.003959,0.0045453,0.004934,0.0056367,0.0059525,0.0067292,0.0078806,0.0083123,0.0091241,0.0095757,0.0105492,0.0107601,0.0108814,0.0113891,0.011725,0.0125438,0.0126195,0.0136355,0.0142449,0.0143999,0.0153563,0.016119,0.0168242,0.0170357,0.0175115,0.0172799,0.0179907
100000,0.0347261,0.0338018,0.005104,0.0398029,0.0058934,7,0.0104508,0.0450272,0.025746,0.0188794,0.0154557,0.0131388,0.0117792,0.0104508,0.0108471,0.0142131,0.0150627,0.0144839,0.0137339,0.0127321,0.0133301,0.0131575,0.0134953,0.0133188,0.0141935,0.014914,0.0155174,0.0161425,0.016364,0.0167801,0.0170027,0.0178351,0.0178441,0.0189808,0.0190184,0.0200944,0.0200677,0.0212125,0.0213395
1000000,0.3284797,0.325026,0.0395125,0.3279825,0.0406617,16,0.0699279,0.3725295,0.1884177,0.1357879,0.1139443,0.093052,0.0843834,0.0798543,0.0720979,0.0851251,0.0828605,0.0777823,0.0762504,0.0740952,0.0713858,0.0715397,0.0699279,0.0732423,0.0783185,0.0797616,0.0787634,0.0824833,0.0829361,0.0820034,0.0812481,0.0820791,0.0815758,0.0813127,0.0804093,0.0809191,0.0816488,0.0767415,0.0763042
1000,0.0004638,0.0004402,0.0005207,0.0004365,0.0005346,2,0.0020582,0.0024151,0.0020582,0.002766,0.0031162,0.0037229,0.0039955,0.0044511,0.0048675,0.0051819,0.0058528,0.0061023,0.0066727,0.0072807,0.0080505,0.0086478,0.0095521,0.0101964,0.0105344,0.0114416,0.0117876,0.0121344,0.0124489,0.0129469,0.0141672,0.0140577,0.0144622,0.0151525,0.0157692,0.0165628,0.0170252,0.0173614,0.0176337
10000,0.0037537,0.0036807,0.0015454,0.003634,0.0013526,4,0.0033936,0.0062721,0.0043278,0.0038722,0.0033936,0.0035634,0.0036392,0.0042209,0.0047659,0.0052174,0.0057917,0.0066865,0.0069792,0.0079487,0.00874,0.0097526,0.0101574,0.0112432,0.0119009,0.0121847,0.0124777,0.0127544,0.0132741,0.0135584,0.0146672,0.0149463,0.0153013,0.0158534,0.0163703,0.0167147,0.0171462,0.0176707,0.0189168
100000,0.0339906,0.0306494,0.0053055,0.0326169,0.0053701,7,0.0101392,0.0396106,0.0250304,0.0189364,0.0154319,0.0122684,0.0109971,0.0101392,0.0106821,0.0137368,0.0138107,0.0138783,0.0136756,0.0135648,0.0135656,0.0128223,0.013024,0.013819,0.0142672,0.0150402,0.0150861,0.0155426,0.0163187,0.0164055,0.0169143,0.0176595,0.0180954,0.0183361,0.0189826,0.01954,0.0202777,0.0212887,0.0211755
1000000,0.3138708,0.3136319,0.0368931,0.3194794,0.037846,16,0.0699682,0.3635646,0.1926946,0.1343183,0.1097614,0.0949928,0.0865272,0.0761458,0.0736585,0.085492,0.081286,0.0787457,0.0763626,0.072771,0.0727484,0.070183,0.0699682,0.0726317,0.0729812,0.073588,0.0764891,0.0754169,0.0800491,0.0764896,0.0763662,0.0764228,0.075133,0.0739033,0.0747423,0.0747489,0.074837,0.0749303,0.0749047
1000,0.0004653,0.0004463,0.0005525,0.0004538,0.0004769,2,0.0020886,0.0024454,0.0020886,0.0029794,0.0032836,0.003581,0.0041123,0.0044919,0.0049471,0.0054872,0.0057601,0.0063092,0.0068168,0.0075738,0.0081027,0.0090704,0.0094086,0.0101066,0.0107979,0.0113013,0.0117506,0.0123437,0.0135261,0.0146054,0.0164281,0.0164553,0.0174414,0.0179637,0.0180034,0.0168455,0.0157822,0.0161089,0.0164302
10000,0.0036155,0.0035281,0.0015598,0.003487,0.0014066,5,0.0036187,0.0067569,0.0045556,0.0040672,0.0036608,0.0036187,0.003755,0.0042114,0.0049019,0.0053351,0.005959,0.0068021,0.0072966,0.0084318,0.0091018,0.0098288,0.0108181,0.0111273,0.0115683,0.0119423,0.0121324,0.0124764,0.0132286,0.0141994,0.0143518,0.0148293,0.0153106,0.0160158,0.0164247,0.0170514,0.0174237,0.0181191,0.0184131
100000,0.0342789,0.0338755,0.0050697,0.0344448,0.0047387,7,0.0106511,0.0413818,0.0251626,0.0192796,0.0155915,0.0136212,0.0111792,0.0106511,0.0129512,0.0136263,0.0149347,0.0146552,0.0136559,0.0126558,0.01313,0.0131726,0.013661,0.0142682,0.0143375,0.0150677,0.0153486,0.0158265,0.0163964,0.0168389,0.0172838,0.018388,0.0192083,0.0190322,0.0192924,0.0199815,0.0201326,0.0211254,0.0209884
1000000,0.3257669,0.3204973,0.0409243,0.3625198,0.0410569,28,0.0745516,0.3645456,0.1865241,0.1330707,0.1104093,0.0933853,0.0879419,0.0781646,0.0822908,0.0886556,0.0851267,0.0827082,0.0836312,0.0789993,0.0766976,0.0751356,0.0775259,0.0846931,0.0864496,0.074981,0.0755648,0.0765735,0.0766045,0.0762695,0.0759571,0.0761589,0.0751343,0.076883,0.0745516,0.0748649,0.0753061,0.0759463,0.0756192
1000,0.0004271,0.0004142,0.0006101,0.0004329,0.0004887,2,0.0019225,0.0024461,0.0019225,0.0025545,0.0031425,0.0035054,0.0039974,0.0044026,0.0049062,0.005282,0.0057603,0.006133,0.0068795,0.0072193,0.0080379,0.0084517,0.0094157,0.0100281,0.0109367,0.0115113,0.0118257,0.0122521,0.0125038,0.0128156,0.013297,0.0137398,0.0141977,0.0145259,0.014847,0.0155674,0.0160069,0.0164029,0.0167902
10000,0.0037539,0.0036939,0.0014693,0.0036511,0.001379,5,0.0034966,0.0063363,0.004401,0.0039491,0.0036241,0.0034966,0.0036875,0.0044028,0.0048583,0.0052652,0.0057064,0.0064594,0.0072089,0.0081063,0.0090731,0.0099463,0.0108667,0.0116442,0.0117026,0.0123546,0.0124493,0.0127787,0.0130177,0.0133823,0.0140314,0.0145853,0.0159206,0.0162437,0.0167696,0.0175039,0.0177177,0.018,0.0184173
100000,0.032841,0.0301086,0.0050786,0.0324172,0.0047936,7,0.0102049,0.0397253,0.0240137,0.0194278,0.0151832,0.0136134,0.0117328,0.0102049,0.0104688,0.013099,0.0138846,0.0139896,0.0136165,0.0139852,0.0131286,0.0130848,0.0132204,0.0136627,0.014028,0.0149713,0.0158136,0.0159253,0.0164259,0.0166523,0.0168763,0.0177939,0.0180791,0.0190472,0.0191759,0.019782,0.0207133,0.0206311,0.0207446
1000000,0.3168245,0.3112593,0.0372434,0.3199541,0.0371502,16,0.0690502,0.3667397,0.1881133,0.1413174,0.1170438,0.0915657,0.0859206,0.0773037,0.0717604,0.0852133,0.0816129,0.0792856,0.075488,0.07281,0.0714342,0.0715292,0.0690502,0.0737963,0.0738796,0.0736531,0.0749634,0.076844,0.07734,0.076651,0.0766348,0.0760933,0.0745764,0.0744644,0.0741518,0.0743052,0.0757791,0.0750884,0.0756169
1000,0.0004766,0.0004588,0.0005511,0.0004561,0.0004599,2,0.0020779,0.0024366,0.0020779,0.0026335,0.0035627,0.0036968,0.0041319,0.0044823,0.0050905,0.0053383,0.0058032,0.0065672,0.0069623,0.0076011,0.0080108,0.0086711,0.0092147,0.0101781,0.010838,0.0114129,0.0122288,0.0124771,0.0125976,0.0129942,0.0138105,0.0142089,0.0146558,0.0149647,0.0157784,0.0158292,0.016104,0.0167625,0.017099
10000,0.0039553,0.0038124,0.0014991,0.0039976,0.0015409,5,0.0036109,0.0071175,0.0052241,0.0042074,0.0037074,0.0036109,0.0038716,0.0043894,0.0048737,0.0054134,0.0059031,0.0068517,0.0076198,0.0081806,0.0096708,0.0098275,0.0105455,0.0112406,0.0113488,0.0121108,0.0123596,0.0129747,0.0141752,0.0139285,0.014153,0.014788,0.0151743,0.0155178,0.0167026,0.0171106,0.0176197,0.0179063,0.0182941
100000,0.0343232,0.0328385,0.0051323,0.0345035,0.0048455,7,0.0107894,0.0433708,0.025235,0.0181317,0.0155438,0.0129225,0.0113999,0.0107894,0.011092,0.013351,0.0137444,0.0134373,0.0135787,0.0132425,0.013196,0.0135348,0.0139865,0.0142004,0.0143218,0.0147959,0.0150725,0.0155115,0.0161443,0.016256,0.0173321,0.0177489,0.0183055,0.0185313,0.0190861,0.0200467,0.0204889,0.0204387,0.0213074
1000000,0.3447871,0.3426571,0.0395843,0.3234868,0.0382202,16,0.0694407,0.3665476,0.2011032,0.1566251,0.1275033,0.1041152,0.0889494,0.0830801,0.076166,0.0841021,0.082649,0.0782538,0.076808,0.0743518,0.072007,0.0701994,0.0694407,0.0737771,0.0733863,0.0735788,0.0748938,0.0763131,0.0778097,0.0772597,0.0762495,0.0762599,0.0741892,0.075158,0.0745545,0.0739394,0.0735144,0.0750913,0.0773805
1000,0.000458,0.0004475,0.0005366,0.00046,0.0004483,2,0.0019875,0.0022019,0.0019875,0.0026638,0.0032465,0.0037818,0.0041634,0.0047493,0.0051417,0.0056244,0.0059855,0.0064404,0.0070605,0.0076402,0.0082697,0.0090272,0.0101841,0.0118722,0.0129552,0.0138914,0.0141472,0.0138306,0.0150335,0.0162258,0.016659,0.0162407,0.0151164,0.0149006,0.0157297,0.0162827,0.0192707,0.0240388,0.023229
10000,0.004439,0.0047361,0.0017483,0.0047462,0.001638,2,0.0044697,0.0066675,0.0044697,0.0044735,0.0045567,0.0049606,0.0053235,0.0057925,0.0063729,0.0075519,0.0079371,0.0101544,0.0093367,0.0103765,0.0112926,0.0119552,0.0133441,0.0124745,0.0126124,0.0126791,0.0130553,0.0132823,0.0141188,0.0148627,0.0163068,0.017928,0.0183109,0.0180141,0.0179988,0.0183225,0.0185806,0.0188228,0.0188444
100000,0.0368449,0.0319073,0.0054581,0.0328259,0.0050938,6,0.0130539,0.0402573,0.0239766,0.0177629,0.0147035,0.0134815,0.0130539,0.0133315,0.0151158,0.0148992,0.0151508,0.014777,0.0140051,0.0139101,0.0130747,0.0131996,0.0135375,0.0151007,0.0151972,0.0160198,0.0164713,0.0161572,0.0166112,0.0167984,0.0168801,0.0178853,0.0185661,0.0187391,0.0187574,0.0193271,0.0200048,0.0207299,0.0214846
1000000,0.3156732,0.3263638,0.040906,0.325343,0.0381375,16,0.0693255,0.3694308,0.1878176,0.1341646,0.1095984,0.0946966,0.0849692,0.0769263,0.0720072,0.0858852,0.0823499,0.0782154,0.0754335,0.0738669,0.0712614,0.0717234,0.0693255,0.0733567,0.0727334,0.0730681,0.0756081,0.0805938,0.0794698,0.0774159,0.0753116,0.077355,0.0760308,0.0743271,0.0737282,0.0763764,0.0744781,0.0760031,0.073979
1000,0.0004717,0.0004633,0.0005922,0.0004905,0.0004467,2,0.0021516,0.0026238,0.0021516,0.0027528,0.0032842,0.0038303,0.0040391,0.0044165,0.0047647,0.0052411,0.0056653,0.0061546,0.006795,0.0073701,0.0079656,0.008365,0.0092579,0.0099061,0.0103153,0.0111683,0.0121919,0.0122138,0.012776,0.01341,0.0135711,0.013806,0.013949,0.0145001,0.0153554,0.0161105,0.0166315,0.017242,0.0176028
10000,0.0038329,0.003783,0.0015818,0.0036174,0.0014606,4,0.0036,0.0069584,0.0050449,0.0043202,0.0036,0.0036867,0.0037073,0.0043309,0.004905,0.0053602,0.0059687,0.0065642,0.0077524,0.0086283,0.0095873,0.0103751,0.0106726,0.0113178,0.0115941,0.0123172,0.0128086,0.0131324,0.0134186,0.0135801,0.0141226,0.0148109,0.0158476,0.016384,0.0165933,0.017546,0.0173131,0.0181997,0.018172
100000,0.0385213,0.0319631,0.0052275,0.034523,0.0050129,7,0.0104189,0.0419857,0.024973,0.0189507,0.0162628,0.0125098,0.0108155,0.0104189,0.0128168,0.0135199,0.0138371,0.0141815,0.0136331,0.0136123,0.013076,0.0129459,0.0135942,0.013984,0.0147018,0.0149236,0.0152249,0.0158057,0.0160835,0.0165716,0.0166476,0.017628,0.0185075,0.0185688,0.0184236,0.019469,0.0200174,0.0198229,0.0209979
1000000,0.3337025,0.3296611,0.0404638,0.3361984,0.0459403,15,0.0702263,0.3795178,0.187859,0.1344401,0.1121936,0.0997667,0.087685,0.0752725,0.0727642,0.0876979,0.0818411,0.0797161,0.0740254,0.0738499,0.0726188,0.0702263,0.0711901,0.072938,0.072934,0.0731552,0.0749104,0.076327,0.0771652,0.078573,0.0752485,0.0763369,0.0742661,0.0743698,0.0747251,0.0762156,0.076099,0.0751295,0.0751683
1000,0.0004578,0.000444,0.0007032,0.0004392,0.0004607,2,0.0019506,0.0022038,0.0019506,0.0026774,0.0031296,0.0035199,0.0037726,0.0044509,0.0050004,0.0052005,0.0057657,0.0062095,0.0068902,0.00746,0.0078434,0.0087802,0.0096118,0.0103164,0.0107327,0.0114029,0.0119088,0.0124947,0.0123974,0.0125596,0.0132171,0.0137088,0.0141495,0.0152139,0.0165028,0.0196123,0.020876,0.0191387,0.017652
10000,0.0035932,0.0033555,0.0014706,0.0034674,0.0014366,4,0.0035365,0.006181,0.004663,0.0039146,0.0035365,0.0036798,0.0038119,0.0042257,0.004978,0.0052439,0.0056557,0.0065222,0.007069,0.0078019,0.0091115,0.0097741,0.0105181,0.0111789,0.0118582,0.0120783,0.0124455,0.0131578,0.0136374,0.0139699,0.0144647,0.014731,0.0148632,0.0155266,0.0161945,0.0170149,0.0171313,0.0175172,0.0179024
100000,0.032537,0.0314295,0.0049865,0.0326658,0.0047703,7,0.0105314,0.0415756,0.0244114,0.0192569,0.015158,0.0134457,0.0112788,0.0105314,0.0106633,0.0141389,0.013778,0.0139349,0.0134883,0.0128223,0.0128478,0.0134028,0.0136355,0.0140152,0.0150674,0.0155591,0.01568,0.0157294,0.0158898,0.016308,0.0168466,0.0175105,0.0179956,0.018301,0.0194846,0.0194607,0.0193672,0.0200932,0.0211489
1000000,0.3174213,0.3136633,0.0423826,0.3209108,0.0376344,16,0.0697716,0.3695182,0.1890623,0.1317946,0.1109112,0.0924823,0.0854117,0.0766502,0.0719134,0.0858102,0.0825301,0.0783049,0.0758478,0.077932,0.0706768,0.0702867,0.0697716,0.0738508,0.0720244,0.0740879,0.0746767,0.0768171,0.0771499,0.0762364,0.0767024,0.0759344,0.0744139,0.0727154,0.0758352,0.0751109,0.0743014,0.0787839,0.0765537
1000,0.0004707,0.0004512,0.0006329,0.0004146,0.0005094,2,0.0020879,0.0024636,0.0020879,0.0026223,0.0032873,0.003637,0.0040562,0.0045692,0.0050359,0.0055824,0.0059675,0.0065709,0.0070874,0.0075679,0.008197,0.0089393,0.0094217,0.0102151,0.0105195,0.011172,0.0120325,0.0124893,0.0131814,0.0137777,0.0142246,0.0145002,0.0148282,0.0153829,0.0159389,0.0164011,0.0170912,0.0172502,0.0179247
10000,0.003814,0.0037183,0.0019812,0.0035556,0.0014513,4,0.003584,0.0065932,0.0047272,0.0039323,0.003584,0.0037044,0.0037781,0.0042824,0.0047841,0.0051448,0.0058613,0.0064116,0.0072831,0.0082565,0.0093401,0.0099569,0.0109548,0.0120293,0.0123312,0.0126616,0.0124011,0.012866,0.0130902,0.0136749,0.0142263,0.0149485,0.0151397,0.0161051,0.0161614,0.0167386,0.0172448,0.0180186,0.0181124
100000,0.0344887,0.034588,0.0057872,0.040248,0.004749,7,0.0110718,0.0423897,0.0256514,0.0188654,0.015516,0.0136405,0.0124955,0.0110718,0.0110847,0.0141294,0.0148496,0.0139532,0.0134364,0.013054,0.0133972,0.0136175,0.013587,0.0142696,0.0144644,0.0147479,0.0151539,0.0156426,0.0160808,0.0164967,0.0168529,0.0175202,0.0180852,0.0184373,0.0188786,0.0195876,0.0198596,0.020138,0.0207256
1000000,0.3334847,0.3150253,0.0455395,0.33486,0.0414339,16,0.070022,0.3662092,0.1869672,0.1334468,0.1107412,0.0925592,0.0869047,0.076967,0.0734936,0.0856121,0.0848455,0.0778397,0.0761005,0.0736293,0.0725838,0.0713155,0.070022,0.0738437,0.0736771,0.0741918,0.0753636,0.0771111,0.076896,0.0766922,0.0766084,0.0779701,0.0838812,0.0761865,0.0757006,0.0754435,0.0747963,0.0753507,0.0755131
1000,0.0004619,0.0004484,0.0005552,0.0005096,0.0005139,2,0.0021075,0.0022755,0.0021075,0.0028078,0.0034083,0.0036843,0.004081,0.0045189,0.0049658,0.0053417,0.005846,0.0064895,0.0069122,0.007507,0.0080084,0.0086995,0.0093119,0.0101282,0.0108409,0.0112566,0.0118311,0.0119702,0.0124994,0.0129022,0.0132455,0.0142753,0.0146952,0.0150024,0.0154622,0.0163378,0.0169297,0.0171754,0.0172762
10000,0.0036542,0.003629,0.0015503,0.0035279,0.0013094,5,0.0036672,0.0061325,0.0041173,0.0037991,0.0039193,0.0036672,0.0038325,0.0044851,0.0050567,0.0055366,0.0058899,0.0064557,0.0073663,0.0080839,0.0090969,0.0101584,0.0105981,0.0119068,0.0124288,0.0123988,0.0125545,0.0126919,0.013092,0.0132559,0.0135163,0.0140721,0.0148,0.0155722,0.016005,0.0167865,0.0170346,0.0176389,0.0180436
100000,0.0324447,0.0315829,0.0050519,0.0315232,0.0047392,7,0.0097165,0.0393576,0.0244928,0.0184115,0.0156021,0.0133363,0.0105383,0.0097165,0.0106682,0.0134397,0.0137631,0.0139565,0.0131621,0.0132808,0.0135151,0.0135025,0.0131242,0.0140841,0.0140486,0.0147275,0.0151757,0.0154909,0.0158531,0.0163277,0.0165053,0.0178002,0.0181363,0.0185216,0.0188871,0.019005,0.0199724,0.021046,0.0211159
1000000,0.3184135,0.3152892,0.0362873,0.3127493,0.0378251,16,0.069375,0.3620363,0.1905044,0.1322414,0.1135066,0.0944403,0.0844978,0.0768465,0.0719521,0.0854451,0.0827447,0.0839181,0.0763754,0.0746493,0.0717658,0.0705523,0.069375,0.0715816,0.0729585,0.0724758,0.07511,0.0761992,0.0809344,0.076125,0.0754947,0.0764469,0.0761114,0.0744982,0.0745511,0.0745678,0.0738866,0.074823,0.0747856
1000,0.0004656,0.0004468,0.0006139,0.0004494,0.0005056,2,0.0023345,0.0023436,0.0023345,0.0026423,0.0033063,0.0036016,0.0040225,0.0044974,0.0049802,0.0054161,0.0056936,0.0064305,0.0067956,0.0075015,0.0078644,0.0086156,0.0091482,0.0099413,0.0107091,0.011192,0.0116816,0.0122197,0.0126816,0.0129579,0.0135841,0.0138284,0.0144199,0.0147626,0.0150677,0.0158681,0.0165041,0.017346,0.0178485
10000,0.0040042,0.0042091,0.0016126,0.0042305,0.0015955,5,0.0041062,0.0074532,0.0053139,0.0042879,0.0045532,0.0041062,0.0041652,0.0044492,0.0051114,0.0053928,0.006028,0.0065571,0.0069601,0.007902,0.0085405,0.0094243,0.0099937,0.010667,0.0115017,0.0119006,0.0127501,0.0132314,0.0137731,0.0142533,0.0145548,0.0152786,0.0148012,0.0150583,0.0155814,0.0167908,0.0171536,0.0179069,0.0184716
100000,0.0343345,0.0328613,0.0050285,0.0349455,0.0050146,7,0.0100063,0.0411893,0.0256472,0.0191541,0.0157532,0.0128466,0.0108807,0.0100063,0.0125502,0.0141331,0.0144998,0.0139658,0.013829,0.0133958,0.0139578,0.014569,0.0149786,0.0157248,0.0158023,0.0159181,0.0165828,0.0174455,0.0175122,0.0175337,0.0175795,0.0185965,0.0185986,0.0196659,0.0199011,0.0208919,0.0210758,0.0214243,0.022013
1000000,0.3412797,0.3328828,0.0410741,0.3413101,0.0452107,17,0.0734408,0.3758856,0.1863297,0.1319205,0.1163309,0.102574,0.1246247,0.1094208,0.1019928,0.0939126,0.0860531,0.087169,0.0868666,0.0800684,0.0796805,0.0814823,0.0779138,0.0734408,0.073747,0.0755892,0.0753353,0.0775835,0.0782963,0.0766475,0.0762651,0.0765636,0.0746244,0.0760462,0.0744927,0.0755143,0.0773028,0.0744801,0.0762306
1000,0.0004555,0.0004397,0.000517,0.0004358,0.0004562,2,0.0019014,0.0021464,0.0019014,0.0027391,0.0033087,0.003695,0.0038753,0.0044442,0.0048995,0.0052579,0.0059625,0.0062943,0.0067855,0.0073793,0.0081781,0.0090617,0.0095795,0.0102109,0.0108553,0.0115,0.0117072,0.0123088,0.0125097,0.0129602,0.0130049,0.0138875,0.01428,0.0146471,0.0157336,0.0160021,0.0163102,0.0163771,0.0170906
10000,0.0040039,0.0039894,0.0015129,0.0039092,0.0013687,5,0.0036369,0.0070458,0.0050567,0.0039318,0.0036909,0.0036369,0.0037934,0.0042821,0.0049469,0.0051079,0.0055974,0.0065995,0.0071656,0.0084476,0.0089391,0.0100475,0.0106695,0.0115073,0.011958,0.0123986,0.0126345,0.0131791,0.0135239,0.0136774,0.0138721,0.014764,0.0150466,0.0157481,0.0161557,0.0166541,0.0172736,0.0176972,0.0182979
100000,0.0325427,0.0327745,0.0052729,0.0318715,0.0050137,7,0.0103399,0.0401512,0.0246149,0.0193313,0.0156236,0.0126325,0.0109095,0.0103399,0.0128469,0.0151379,0.0150704,0.0145889,0.0151717,0.014479,0.0137906,0.0144507,0.0150718,0.014398,0.0146903,0.0146637,0.0152637,0.0159594,0.0161893,0.0165777,0.0172043,0.0176311,0.0184915,0.0187184,0.0190824,0.0198803,0.0202837,0.0206771,0.0210461
1000000,0.3175139,0.3113857,0.037301,0.3205186,0.0373965,16,0.0713896,0.3637227,0.1881274,0.1335731,0.1114977,0.0941076,0.0863022,0.0761886,0.0724469,0.0888461,0.0811924,0.0776625,0.0758828,0.0743386,0.0718169,0.0714541,0.0713896,0.0737738,0.0727315,0.0726849,0.0742021,0.0777534,0.0769307,0.0770168,0.0779327,0.074929,0.0753004,0.0739473,0.0748559,0.0787909,0.0795807,0.0785765,0.0744877
1000,0.00047,0.0004554,0.0007168,0.0004536,0.0004271,2,0.0021141,0.0026062,0.0021141,0.0028092,0.0034103,0.0037635,0.0039974,0.0044326,0.0050257,0.0054621,0.0059948,0.0064559,0.0067826,0.0071965,0.0080641,0.0088199,0.0095247,0.0101,0.0112509,0.0114017,0.012389,0.012818,0.0132795,0.013974,0.0147271,0.0150981,0.0152867,0.01626,0.0164449,0.0174094,0.0174704,0.017741,0.0184764
10000,0.004468,0.0046062,0.0015571,0.0048451,0.001577,4,0.0049219,0.0076042,0.0060895,0.0062422,0.0049219,0.0050928,0.0054888,0.0063127,0.0067739,0.0071217,0.0078375,0.008002,0.0086393,0.0092645,0.0095725,0.0095069,0.0096254,0.0100942,0.0104346,0.0111951,0.0154146,0.0132432,0.0140539,0.014485,0.0149531,0.0155156,0.0161992,0.0164559,0.0175328,0.0197071,0.0226287,0.0240771,0.0235988
100000,0.0448929,0.0435765,0.0058224,0.0335825,0.0046785,7,0.0105093,0.0436452,0.0243031,0.0198444,0.0154197,0.0133209,0.0108422,0.0105093,0.010783,0.0130207,0.0139542,0.0135029,0.0131959,0.0127597,0.0128658,0.0132932,0.0134931,0.0142525,0.0141921,0.0145049,0.0150562,0.0161799,0.0162906,0.016352,0.0173518,0.0174832,0.018359,0.0189407,0.0191627,0.0202964,0.020313,0.0212199,0.0216241
1000000,0.3532795,0.3477027,0.04148,0.3209512,0.0408152,16,0.0692802,0.3617885,0.1827048,0.1322582,0.11155,0.0988024,0.0844404,0.0789796,0.0745459,0.0865244,0.0832552,0.0799886,0.0848068,0.0757806,0.0715296,0.0718044,0.0692802,0.0731849,0.0732694,0.0737888,0.0758436,0.0771736,0.0794211,0.078264,0.0747399,0.0755,0.0748251,0.0760298,0.0747261,0.0761061,0.0742288,0.0744565,0.0751682
1000,0.0004451,0.0004402,0.0005473,0.0004363,0.0005092,2,0.0020161,0.002461,0.0020161,0.0026271,0.0032281,0.003708,0.0039289,0.0045579,0.0049415,0.0052677,0.0056988,0.0062261,0.0068387,0.0072265,0.0079428,0.0086191,0.0093301,0.0101725,0.0107247,0.0115284,0.0120109,0.0120875,0.0122617,0.0128704,0.0127336,0.013408,0.0140092,0.0144461,0.0151117,0.0156705,0.0164176,0.0178527,0.0175734
10000,0.0040378,0.0038989,0.0018101,0.0034076,0.0014201,5,0.0033924,0.0059073,0.0049791,0.0043801,0.0036524,0.0033924,0.0038261,0.0043299,0.0047639,0.0052877,0.0057629,0.0063479,0.0072451,0.0079209,0.0090673,0.0100542,0.0107848,0.0116122,0.011839,0.0123172,0.0126115,0.0129077,0.0133222,0.0140568,0.014175,0.0147621,0.0151686,0.0156729,0.0164857,0.0173448,0.0177704,0.0181365,0.0179283
100000,0.0333611,0.032352,0.0051549,0.0322654,0.0047483,7,0.0102105,0.0416465,0.0254741,0.0187205,0.0156624,0.0124519,0.01081,0.0102105,0.0103456,0.0129861,0.0142587,0.0140044,0.0133922,0.0131221,0.0133436,0.0130628,0.01359,0.0140494,0.014612,0.0148019,0.0154733,0.0159479,0.0166709,0.0169836,0.0171071,0.0177345,0.0181403,0.0187728,0.0195242,0.0198082,0.0202946,0.0215171,0.0214137
1000000,0.3172694,0.3187752,0.0372624,0.3232551,0.0374236,16,0.0699438,0.3711716,0.1962094,0.1362709,0.1096085,0.0941247,0.0845787,0.0750097,0.0741172,0.0872884,0.0806134,0.0786921,0.0761398,0.0748336,0.0718706,0.0703081,0.0699438,0.0734135,0.072805,0.074524,0.074296,0.0761558,0.076704,0.079153,0.0759316,0.078996,0.0793768,0.0805429,0.0801314,0.0793048,0.0800496,0.0807516,0.0803517
1000,0.0004685,0.0004478,0.0005181,0.0004442,0.0004761,2,0.0020761,0.0022672,0.0020761,0.0026856,0.0032059,0.0037725,0.0040107,0.0045642,0.0052002,0.0054616,0.0059589,0.0065384,0.0073064,0.0078459,0.0081034,0.0090183,0.0094501,0.0101292,0.0106312,0.0112304,0.0116484,0.0121944,0.0138706,0.0163888,0.0162533,0.0154892,0.0149241,0.0146337,0.01509,0.0157846,0.0166433,0.017598,0.0176334
10000,0.0038117,0.0037101,0.0015043,0.0036056,0.0014316,4,0.0035148,0.0063531,0.0049231,0.0041368,0.0035148,0.0036461,0.003695,0.0042944,0.0048272,0.0054979,0.0059056,0.0068073,0.0077457,0.0086094,0.0097176,0.0104122,0.0111571,0.0117756,0.0121924,0.0122237,0.0122525,0.0125894,0.012961,0.01349,0.013994,0.0145063,0.0154908,0.0161925,0.0166161,0.0170597,0.0174484,0.0182655,0.0186414
100000,0.0338986,0.0333607,0.0050862,0.039541,0.0058477,8,0.0105977,0.0449097,0.0255165,0.0195966,0.0155548,0.0131717,0.0119639,0.0108288,0.0105977,0.0142898,0.0136432,0.0135383,0.0130934,0.0133759,0.0131799,0.0128529,0.0136275,0.0142012,0.0141874,0.0145554,0.0151737,0.0160296,0.0162249,0.0161828,0.0169983,0.0178447,0.0188267,0.0197739,0.0206653,0.021073,0.0216192,0.0214493,0.0216669
1000000,0.3351144,0.3304116,0.0407537,0.3350147,0.0423296,16,0.0703239,0.373777,0.1883685,0.1346008,0.1106401,0.097322,0.0848128,0.0793582,0.071842,0.0859829,0.081854,0.0791235,0.0743907,0.0740962,0.0729757,0.0710106,0.0703239,0.0727025,0.0719933,0.0742593,0.0760128,0.0777873,0.0776395,0.0770244,0.0752488,0.0762243,0.0749186,0.0756814,0.0755298,0.0756813,0.0764873,0.0744099,0.0802981
1000,0.0004561,0.0004405,0.0005684,0.0004762,0.0006147,2,0.0024434,0.0024965,0.0024434,0.0030162,0.0035787,0.0040019,0.0042939,0.0052261,0.0055988,0.0059529,0.0068837,0.0073313,0.0081557,0.0080642,0.0082316,0.0085445,0.0086403,0.0090483,0.0094813,0.0102852,0.0108353,0.0115423,0.012237,0.0130465,0.0136047,0.0144545,0.0149302,0.0154384,0.0157967,0.0156734,0.0163514,0.0167094,0.0172279
